session ID,session_duration,total_pages_viewed,main_category_count,clothing_models_count,avg_price,max_price,min_price,price_range,country,cluster
12318,2,2,1,2,38.0,38,38,0,9,1
12319,5,2,1,5,52.2,57,38,19,29,3
12320,10,3,2,8,33.0,48,23,25,16,0
12321,7,3,2,7,38.285714285714285,60,28,32,29,0
12322,3,2,3,3,54.0,62,48,14,29,3
12323,1,1,1,1,67.0,67,67,0,29,3
12324,2,2,1,2,48.0,48,48,0,29,3
12325,5,4,3,4,47.4,55,38,17,24,0
12326,4,1,1,4,59.5,67,57,10,29,3
12327,6,3,3,6,36.333333333333336,48,23,25,24,0
12328,9,3,2,9,47.77777777777778,67,26,41,9,0
12329,16,4,2,13,36.4375,48,23,25,29,0
12330,6,1,3,6,46.666666666666664,57,33,24,29,0
12331,1,1,1,1,38.0,38,38,0,29,1
12332,2,2,1,2,62.0,62,62,0,24,3
12333,2,1,1,1,62.0,62,62,0,24,3
12334,2,1,1,2,45.0,52,38,14,29,1
12335,3,1,1,3,65.66666666666667,82,43,39,9,3
12336,1,1,1,1,60.0,60,60,0,29,3
12337,5,3,2,5,39.8,67,28,39,29,0
12338,1,1,1,1,28.0,28,28,0,29,1
12339,2,2,1,2,26.5,33,20,13,29,1
12340,16,3,3,12,36.875,57,20,37,29,0
12341,8,2,2,6,39.25,48,33,15,29,1
12342,6,4,2,6,45.0,57,28,29,29,0
12343,6,2,1,6,32.166666666666664,48,20,28,29,1
12344,19,3,4,19,43.21052631578947,62,20,42,29,2
12345,5,1,3,5,44.6,62,33,29,29,0
12346,6,2,4,6,39.5,67,23,44,29,0
12347,2,1,1,1,38.0,38,38,0,9,1
12348,1,1,1,1,28.0,28,28,0,29,1
12349,1,1,1,1,72.0,72,72,0,9,3
12350,1,1,1,1,33.0,33,33,0,29,1
12351,1,1,1,1,67.0,67,67,0,29,3
12352,6,1,1,6,40.5,48,23,25,29,1
12353,3,2,2,3,36.333333333333336,48,28,20,29,1
12354,2,2,2,2,47.5,52,43,9,29,3
12355,6,3,3,6,35.833333333333336,55,23,32,29,0
12356,3,3,2,3,33.0,48,23,25,29,0
12357,6,1,2,6,47.333333333333336,57,33,24,29,0
12358,4,2,1,4,39.25,48,28,20,29,1
12359,2,1,1,1,28.0,28,28,0,29,1
12360,6,1,1,6,50.833333333333336,72,28,44,29,0
12361,1,1,1,1,48.0,48,48,0,29,3
12362,3,2,1,3,54.0,67,38,29,29,3
12363,4,2,1,4,44.25,48,43,5,29,1
12364,9,1,1,9,49.55555555555556,57,38,19,29,3
12365,1,1,1,1,28.0,28,28,0,29,1
12366,1,1,1,1,52.0,52,52,0,29,3
12367,1,1,1,1,43.0,43,43,0,29,1
12368,9,5,2,9,41.22222222222222,57,28,29,29,0
12369,15,2,3,14,45.53333333333333,62,23,39,29,0
12370,1,1,1,1,48.0,48,48,0,29,3
12371,7,3,3,7,42.142857142857146,62,28,34,29,0
12372,5,3,1,5,42.4,55,28,27,29,0
12373,1,1,1,1,43.0,43,43,0,29,1
12374,2,2,2,2,44.0,50,38,12,29,1
12375,2,1,1,2,38.0,48,28,20,29,1
12376,1,1,1,1,38.0,38,38,0,29,1
12377,3,2,2,3,38.0,48,28,20,29,1
12378,13,3,4,13,36.69230769230769,62,20,42,29,0
12379,20,4,4,20,46.15,77,28,49,29,2
12380,23,4,4,22,40.47826086956522,62,28,34,29,2
12381,2,1,1,2,57.0,57,57,0,29,3
12382,2,2,1,2,50.0,62,38,24,29,3
12383,20,4,4,16,44.25,67,23,44,29,2
12384,7,2,1,7,45.142857142857146,48,33,15,29,1
12385,13,3,2,13,41.30769230769231,62,23,39,29,0
12386,12,3,2,12,40.5,62,20,42,29,0
12387,3,2,2,3,41.0,52,33,19,29,0
12388,9,2,1,8,44.44444444444444,62,33,29,29,0
12389,4,2,2,4,35.5,48,23,25,29,1
12390,3,2,2,3,54.0,57,48,9,9,3
12391,12,3,3,11,40.75,72,23,49,29,0
12392,1,1,1,1,52.0,52,52,0,29,3
12393,7,3,3,6,50.285714285714285,57,43,14,29,0
12394,1,1,1,1,48.0,48,48,0,29,3
12395,5,2,1,3,36.0,48,28,20,29,1
12396,3,1,1,3,50.666666666666664,62,38,24,29,3
12397,4,1,2,4,41.75,48,33,15,29,1
12398,2,1,1,2,45.0,52,38,14,29,1
12399,15,2,2,7,44.266666666666666,62,28,34,29,0
12400,2,1,1,2,51.5,60,43,17,29,3
12401,1,1,1,1,62.0,62,62,0,29,3
12402,2,1,1,2,40.5,48,33,15,29,1
12403,4,3,2,4,38.5,60,23,37,29,0
12404,1,1,1,1,43.0,43,43,0,29,1
12405,4,2,1,3,47.75,82,33,49,29,0
12406,3,2,2,3,47.666666666666664,57,38,19,29,0
12407,2,2,1,2,30.5,33,28,5,29,1
12408,1,1,1,1,33.0,33,33,0,29,1
12409,15,3,3,14,45.666666666666664,62,33,29,29,0
12410,3,2,1,3,46.0,62,38,24,29,3
12411,4,2,1,4,42.75,52,38,14,29,1
12412,10,2,3,10,48.1,57,38,19,29,0
12413,2,1,1,2,55.0,67,43,24,29,3
12414,2,1,2,2,43.0,43,43,0,29,1
12415,5,2,3,4,42.6,48,26,22,29,0
12416,1,1,1,1,43.0,43,43,0,29,1
12417,16,2,3,16,39.6875,72,23,49,29,0
12418,1,1,1,1,48.0,48,48,0,29,3
12419,5,1,2,5,47.8,52,43,9,29,3
12420,5,3,2,5,47.2,62,28,34,29,0
12421,1,1,1,1,57.0,57,57,0,29,3
12422,3,1,1,3,33.0,33,33,0,46,1
12423,3,2,1,3,44.333333333333336,57,38,19,29,3
12424,2,2,1,2,59.5,62,57,5,16,3
12425,6,2,1,6,46.0,57,38,19,29,3
12426,18,3,4,15,45.888888888888886,72,23,49,29,2
12427,2,1,1,1,62.0,62,62,0,29,3
12428,1,1,1,1,33.0,33,33,0,9,1
12429,2,2,1,2,56.0,57,55,2,29,3
12430,4,3,2,4,35.25,57,28,29,29,0
12431,32,3,2,16,48.09375,67,28,39,29,2
12432,8,4,3,8,46.375,62,33,29,29,0
12433,3,2,2,2,46.0,62,38,24,29,0
12434,2,2,2,2,40.5,43,38,5,29,1
12435,8,2,2,8,39.625,62,23,39,29,0
12436,6,3,3,6,40.666666666666664,62,20,42,29,0
12437,2,2,2,2,30.5,33,28,5,29,1
12438,1,1,1,1,38.0,38,38,0,29,1
12439,7,3,3,6,44.714285714285715,62,23,39,29,0
12440,5,2,3,5,41.0,43,38,5,29,1
12441,10,3,3,10,47.8,67,20,47,29,0
12442,13,4,2,13,36.53846153846154,57,28,29,29,0
12443,4,1,2,4,38.0,43,28,15,29,1
12444,2,2,2,2,30.5,38,23,15,34,1
12445,2,1,1,2,62.0,67,57,10,29,3
12446,2,1,1,2,33.0,33,33,0,29,1
12447,4,3,2,4,40.25,52,28,24,44,0
12448,9,3,2,9,40.0,62,23,39,29,0
12449,1,1,1,1,48.0,48,48,0,9,3
12450,1,1,1,1,38.0,38,38,0,29,1
12451,4,2,2,4,45.0,57,28,29,29,0
12452,6,1,3,6,44.5,52,38,14,46,0
12453,3,1,1,3,44.333333333333336,57,38,19,29,3
12454,6,3,3,6,43.5,67,28,39,29,0
12455,1,1,1,1,62.0,62,62,0,29,3
12456,26,3,2,22,41.30769230769231,57,28,29,29,2
12457,7,3,3,7,41.42857142857143,52,33,19,29,0
12458,8,3,1,8,42.5,62,33,29,29,0
12459,4,3,2,4,47.5,62,28,34,29,0
12460,2,1,2,2,37.5,52,23,29,29,1
12461,1,1,1,1,43.0,43,43,0,29,1
12462,2,1,1,2,40.5,43,38,5,29,1
12463,2,1,2,2,38.0,43,33,10,16,1
12464,29,5,4,27,44.13793103448276,67,20,47,29,2
12465,14,4,4,12,39.642857142857146,57,28,29,29,0
12466,2,1,1,2,64.5,67,62,5,29,3
12467,1,1,1,1,55.0,55,55,0,9,3
12468,2,1,1,2,38.0,48,28,20,29,1
12469,7,4,3,7,40.0,57,33,24,29,0
12470,8,2,2,8,45.0,67,23,44,9,0
12471,13,2,3,10,44.46153846153846,72,23,49,9,0
12472,3,2,2,3,49.0,57,33,24,9,0
12473,1,1,1,1,33.0,33,33,0,9,1
12474,4,2,1,3,47.5,62,28,34,9,0
12475,7,1,1,7,49.42857142857143,57,38,19,9,3
12476,13,4,3,13,52.07692307692308,72,33,39,9,0
12477,1,1,1,1,38.0,38,38,0,24,1
12478,24,3,1,17,44.791666666666664,62,28,34,9,0
12479,4,2,2,4,50.0,62,38,24,29,0
12480,2,1,1,2,50.0,62,38,24,9,3
12481,7,3,1,7,46.142857142857146,62,28,34,29,0
12482,16,2,3,16,44.5625,67,23,44,29,0
12483,7,4,2,7,48.285714285714285,62,33,29,29,0
12484,1,1,1,1,43.0,43,43,0,29,1
12485,3,1,1,1,33.0,33,33,0,29,1
12486,7,2,1,7,37.285714285714285,48,23,25,29,1
12487,13,4,3,13,43.84615384615385,67,23,44,29,0
12488,2,1,1,2,44.0,60,28,32,29,0
12489,5,3,2,5,43.6,62,33,29,29,0
12490,4,1,2,4,52.5,62,43,19,9,3
12491,9,2,3,9,44.22222222222222,62,28,34,29,0
12492,12,2,2,9,47.333333333333336,67,33,34,9,0
12493,4,3,1,4,50.0,62,38,24,29,0
12494,16,5,4,13,42.25,62,23,39,29,2
12495,1,1,1,1,33.0,33,33,0,29,1
12496,1,1,1,1,33.0,33,33,0,16,1
12497,4,3,1,3,39.0,62,28,34,29,0
12498,9,3,2,7,49.333333333333336,62,33,29,29,0
12499,8,4,2,8,36.75,48,23,25,29,0
12500,12,2,3,12,46.166666666666664,62,33,29,29,0
12501,7,1,4,5,44.142857142857146,57,33,24,29,0
12502,3,1,1,3,57.0,57,57,0,29,3
12503,1,1,1,1,48.0,48,48,0,29,3
12504,1,1,1,1,67.0,67,67,0,29,3
12505,1,1,1,1,57.0,57,57,0,29,3
12506,14,4,3,12,41.142857142857146,57,20,37,9,0
12507,9,3,3,9,29.22222222222222,52,20,32,41,0
12508,1,1,1,1,38.0,38,38,0,29,1
12509,10,2,2,10,46.2,62,28,34,29,0
12510,3,2,1,3,55.666666666666664,62,43,19,9,3
12511,2,1,1,2,57.0,57,57,0,29,3
12512,3,2,2,3,34.666666666666664,48,28,20,15,1
12513,89,3,3,55,44.21348314606742,82,20,62,9,2
12514,2,2,1,2,43.0,48,38,10,29,1
12515,43,4,3,37,43.44186046511628,67,23,44,29,2
12516,6,1,1,4,54.0,62,38,24,29,3
12517,3,2,2,3,44.0,52,28,24,29,0
12518,1,1,1,1,48.0,48,48,0,29,3
12519,6,2,2,6,41.166666666666664,57,33,24,29,0
12520,35,5,4,32,40.0,62,20,42,24,2
12521,4,3,3,4,48.75,62,33,29,29,0
12522,14,4,3,13,42.714285714285715,62,20,42,29,0
12523,23,3,4,23,46.78260869565217,67,28,39,29,2
12524,5,1,2,5,37.4,65,23,42,29,0
12525,1,1,1,1,67.0,67,67,0,41,3
12526,1,1,1,1,52.0,52,52,0,29,3
12527,7,2,3,7,43.714285714285715,60,28,32,29,0
12528,3,1,1,3,34.666666666666664,48,23,25,29,1
12529,2,1,1,2,57.5,72,43,29,29,3
12530,3,1,1,3,47.666666666666664,62,38,24,29,3
12531,1,1,1,1,52.0,52,52,0,29,3
12532,8,3,2,6,39.625,52,23,29,29,0
12533,1,1,1,1,28.0,28,28,0,21,1
12534,3,1,1,3,28.0,33,23,10,29,1
12535,4,3,2,4,48.25,57,38,19,29,0
12536,3,1,1,3,39.666666666666664,48,28,20,29,1
12537,12,4,2,12,36.333333333333336,48,23,25,29,0
12538,3,1,1,3,38.0,48,33,15,29,1
12539,1,1,1,1,38.0,38,38,0,29,1
12540,3,2,2,3,43.666666666666664,60,33,27,29,0
12541,5,2,2,5,49.4,57,33,24,29,0
12542,4,2,2,3,43.0,48,38,10,29,1
12543,5,1,3,5,35.0,48,23,25,29,0
12544,4,2,2,4,36.75,48,28,20,29,1
12545,14,4,2,14,47.642857142857146,82,28,54,29,0
12546,18,1,3,12,42.72222222222222,67,28,39,29,0
12547,3,1,1,3,54.0,62,48,14,29,3
12548,10,3,4,10,38.4,62,28,34,29,0
12549,26,5,4,21,37.65384615384615,62,20,42,29,2
12550,5,1,3,5,39.0,48,33,15,29,1
12551,16,4,4,16,43.5625,82,20,62,29,2
12552,3,1,2,3,37.666666666666664,52,28,24,29,1
12553,7,1,4,6,42.142857142857146,62,23,39,29,0
12554,8,2,4,7,51.875,67,38,29,29,0
12555,7,3,2,7,47.42857142857143,67,28,39,29,0
12556,4,3,1,4,44.0,52,33,19,29,0
12557,3,1,2,2,52.666666666666664,72,43,29,29,3
12558,1,1,1,1,57.0,57,57,0,29,3
12559,20,3,3,19,41.65,62,23,39,29,2
12560,2,1,2,2,35.5,48,23,25,29,1
12561,14,1,2,14,45.357142857142854,72,28,44,29,0
12562,13,4,2,13,41.23076923076923,57,20,37,29,0
12563,4,1,1,4,54.75,67,38,29,29,3
12564,6,3,3,5,42.666666666666664,52,28,24,29,0
12565,1,1,1,1,38.0,38,38,0,29,1
12566,1,1,1,1,43.0,43,43,0,29,1
12567,2,1,1,2,33.0,43,23,20,29,1
12568,3,1,2,3,41.333333333333336,48,33,15,29,1
12569,10,3,3,10,41.8,62,28,34,29,0
12570,2,1,1,2,47.5,57,38,19,29,3
12571,3,1,2,3,46.0,72,23,49,29,0
12572,17,4,3,17,48.529411764705884,62,28,34,29,2
12573,7,3,2,7,42.0,67,23,44,29,0
12574,6,2,3,6,42.5,50,28,22,29,0
12575,1,1,1,1,38.0,38,38,0,29,1
12576,3,2,1,3,34.666666666666664,38,33,5,29,1
12577,7,4,1,7,28.714285714285715,33,23,10,29,1
12578,6,1,2,3,47.833333333333336,72,43,29,29,3
12579,10,3,3,10,41.2,62,28,34,29,0
12580,3,1,2,2,42.666666666666664,62,33,29,29,0
12581,4,1,2,4,51.25,67,33,34,29,0
12582,5,3,2,5,42.8,62,33,29,29,0
12583,1,1,1,1,62.0,62,62,0,29,3
12584,4,2,1,4,50.0,62,38,24,29,3
12585,19,2,2,15,47.526315789473685,67,33,34,29,0
12586,5,1,1,4,43.8,62,38,24,29,3
12587,1,1,1,1,43.0,43,43,0,29,1
12588,3,2,2,3,39.333333333333336,52,33,19,29,1
12589,1,1,1,1,38.0,38,38,0,29,1
12590,1,1,1,1,38.0,38,38,0,29,1
12591,1,1,1,1,43.0,43,43,0,44,1
12592,1,1,1,1,62.0,62,62,0,44,3
12593,4,1,1,2,60.0,82,38,44,44,3
12594,2,1,1,1,38.0,38,38,0,44,1
12595,1,1,1,1,38.0,38,38,0,44,1
12596,5,2,2,5,47.6,62,38,24,9,0
12597,7,2,2,6,33.0,48,23,25,29,0
12598,6,1,3,6,49.166666666666664,67,33,34,29,0
12599,8,2,3,8,48.25,72,28,44,29,0
12600,11,2,3,10,40.09090909090909,62,23,39,29,0
12601,4,3,3,4,45.25,62,33,29,46,0
12602,2,1,1,2,45.5,48,43,5,29,3
12603,2,1,1,2,33.0,33,33,0,29,1
12604,1,1,1,1,43.0,43,43,0,29,1
12605,8,3,3,8,37.875,62,28,34,29,0
12606,5,2,3,5,40.8,67,18,49,24,0
12607,3,1,2,3,47.666666666666664,62,38,24,41,3
12608,4,2,2,3,43.0,48,38,10,29,1
12609,4,2,1,4,53.75,67,43,24,29,3
12610,6,2,2,6,39.333333333333336,62,23,39,29,0
12611,11,1,2,11,34.36363636363637,48,23,25,29,0
12612,5,2,1,5,52.4,67,38,29,29,3
12613,1,1,1,1,48.0,48,48,0,29,3
12614,2,1,1,2,38.0,48,28,20,29,1
12615,3,1,1,3,46.333333333333336,48,43,5,29,3
12616,5,3,3,4,42.6,52,23,29,29,0
12617,8,2,3,8,48.75,72,33,39,29,0
12618,2,1,1,2,27.0,28,26,2,29,1
12619,7,2,2,7,51.285714285714285,72,43,29,29,0
12620,8,1,3,6,51.25,62,33,29,29,0
12621,8,1,3,5,42.0,57,23,34,29,0
12622,15,2,2,9,46.53333333333333,67,33,34,29,0
12623,32,4,4,28,40.65625,62,20,42,29,2
12624,1,1,1,1,38.0,38,38,0,29,1
12625,1,1,1,1,43.0,43,43,0,29,1
12626,6,3,4,6,44.833333333333336,72,26,46,29,0
12627,4,3,3,4,40.25,62,23,39,29,0
12628,4,2,1,4,42.75,57,38,19,29,1
12629,7,4,3,5,40.285714285714285,52,20,32,29,0
12630,1,1,1,1,33.0,33,33,0,29,1
12631,10,2,4,9,38.8,72,28,44,29,0
12632,17,3,4,16,50.0,67,23,44,29,2
12633,1,1,1,1,52.0,52,52,0,29,3
12634,1,1,1,1,23.0,23,23,0,29,1
12635,1,1,1,1,48.0,48,48,0,29,3
12636,5,2,2,5,56.4,82,33,49,24,0
12637,1,1,1,1,43.0,43,43,0,29,1
12638,2,2,1,2,45.0,52,38,14,29,1
12639,3,1,2,3,47.666666666666664,62,33,29,29,0
12640,2,1,1,2,40.5,43,38,5,29,1
12641,1,1,1,1,38.0,38,38,0,29,1
12642,10,3,2,10,39.7,55,23,32,29,0
12643,3,2,1,3,54.0,67,38,29,29,3
12644,4,1,2,4,46.25,57,33,24,9,0
12645,1,1,1,1,38.0,38,38,0,46,1
12646,5,1,1,3,47.8,57,43,14,34,3
12647,7,3,2,7,44.57142857142857,62,28,34,29,0
12648,1,1,1,1,33.0,33,33,0,29,1
12649,1,1,1,1,33.0,33,33,0,29,1
12650,7,3,3,7,44.142857142857146,67,28,39,29,0
12651,6,3,2,6,39.833333333333336,62,20,42,29,0
12652,1,1,1,1,62.0,62,62,0,29,3
12653,1,1,1,1,48.0,48,48,0,29,3
12654,3,1,1,3,46.0,62,38,24,29,3
12655,7,2,1,6,35.857142857142854,48,28,20,29,1
12656,36,5,4,36,40.30555555555556,67,20,47,29,2
12657,1,1,1,1,28.0,28,28,0,29,1
12658,3,3,2,3,41.0,57,28,29,29,0
12659,1,1,1,1,67.0,67,67,0,29,3
12660,2,2,1,2,45.0,52,38,14,29,1
12661,7,2,3,7,35.142857142857146,48,23,25,29,0
12662,7,2,2,7,46.714285714285715,57,23,34,29,0
12663,13,1,3,9,51.69230769230769,67,33,34,29,0
12664,23,5,3,23,40.130434782608695,62,28,34,29,2
12665,2,1,1,2,33.0,33,33,0,29,1
12666,1,1,1,1,52.0,52,52,0,29,3
12667,2,2,2,2,35.5,38,33,5,29,1
12668,3,2,2,2,46.333333333333336,48,43,5,29,3
12669,9,3,3,8,38.55555555555556,48,23,25,29,0
12670,12,3,3,9,27.583333333333332,52,20,32,29,0
12671,15,3,3,14,38.666666666666664,65,20,45,29,0
12672,7,5,2,7,35.857142857142854,48,33,15,29,0
12673,2,1,1,2,38.0,43,33,10,29,1
12674,1,1,1,1,33.0,33,33,0,29,1
12675,2,1,1,2,47.5,57,38,19,9,3
12676,1,1,1,1,38.0,38,38,0,29,1
12677,9,2,2,8,52.22222222222222,67,33,34,9,0
12678,5,2,1,5,48.2,62,38,24,29,3
12679,1,1,1,1,38.0,38,38,0,46,1
12680,5,3,2,5,46.6,57,38,19,44,0
12681,4,2,1,4,45.0,57,33,24,29,0
12682,8,1,3,8,43.25,57,28,29,46,0
12683,3,2,1,3,42.0,55,33,22,29,1
12684,3,1,1,3,49.0,52,43,9,29,3
12685,2,1,1,2,52.5,67,38,29,29,3
12686,1,1,1,1,38.0,38,38,0,29,1
12687,10,2,2,8,47.9,62,33,29,9,0
12688,3,1,3,3,39.666666666666664,48,33,15,29,1
12689,15,2,2,15,46.86666666666667,67,23,44,29,0
12690,1,1,1,1,57.0,57,57,0,29,3
12691,1,1,1,1,28.0,28,28,0,29,1
12692,3,2,1,3,47.333333333333336,52,38,14,15,3
12693,7,3,3,6,44.714285714285715,67,23,44,29,0
12694,7,1,1,4,51.285714285714285,72,43,29,44,3
12695,3,2,1,3,44.333333333333336,57,38,19,29,3
12696,1,1,1,1,38.0,38,38,0,29,1
12697,2,1,1,2,55.0,67,43,24,46,3
12698,6,3,3,5,41.0,57,28,29,29,0
12699,2,1,1,1,38.0,38,38,0,9,1
12700,3,2,2,2,54.0,57,48,9,9,3
12701,3,1,2,3,33.0,43,28,15,29,1
12702,4,3,1,4,34.25,38,28,10,29,1
12703,8,2,1,8,52.875,67,33,34,29,0
12704,4,3,3,4,42.25,62,26,36,41,0
12705,3,3,1,3,36.333333333333336,48,28,20,9,1
12706,4,3,3,4,42.25,60,28,32,29,0
12707,6,2,1,5,47.5,62,38,24,46,3
12708,16,2,3,16,50.25,62,38,24,9,0
12709,2,1,2,2,35.5,38,33,5,9,1
12710,23,3,3,22,47.52173913043478,72,23,49,9,2
12711,3,1,2,3,36.333333333333336,48,23,25,9,1
12712,1,1,1,1,33.0,33,33,0,29,1
12713,3,2,2,3,43.0,48,38,10,9,1
12714,1,1,1,1,48.0,48,48,0,39,3
12715,1,1,1,1,52.0,52,52,0,29,3
12716,2,1,2,2,37.5,52,23,29,29,1
12717,13,4,2,12,50.07692307692308,67,33,34,24,0
12718,1,1,1,1,38.0,38,38,0,29,1
12719,2,1,2,2,43.0,43,43,0,41,1
12720,2,2,2,2,28.0,28,28,0,29,1
12721,6,2,1,2,49.333333333333336,62,43,19,29,3
12722,1,1,1,1,38.0,38,38,0,16,1
12723,3,2,1,3,54.0,72,28,44,24,0
12724,1,1,1,1,38.0,38,38,0,9,1
12725,12,2,2,10,43.916666666666664,62,23,39,9,0
12726,14,4,3,12,39.785714285714285,48,28,20,29,0
12727,3,2,1,3,52.333333333333336,57,48,9,29,3
12728,21,3,2,16,47.23809523809524,62,23,39,9,0
12729,3,2,2,3,38.0,43,28,15,41,1
12730,1,1,1,1,43.0,43,43,0,9,1
12731,4,1,2,4,36.75,48,28,20,9,1
12732,2,1,2,2,55.0,62,48,14,29,3
12733,2,1,2,2,43.0,48,38,10,29,1
12734,3,2,1,3,62.0,67,57,10,9,3
12735,2,1,1,2,55.0,67,43,24,29,3
12736,2,1,2,2,35.5,43,28,15,29,1
12737,33,5,4,31,40.878787878787875,72,20,52,29,2
12738,10,1,3,10,39.0,48,28,20,29,0
12739,5,3,1,5,33.0,43,28,15,29,1
12740,5,4,2,5,36.8,52,28,24,29,0
12741,19,3,3,13,46.8421052631579,62,28,34,24,0
12742,3,3,1,3,34.666666666666664,48,28,20,29,1
12743,4,1,2,4,46.25,57,33,24,24,0
12744,16,5,2,14,41.3125,57,28,29,29,0
12745,5,2,2,5,44.6,57,33,24,29,0
12746,3,1,1,3,33.0,43,28,15,29,1
12747,2,1,1,2,59.5,67,52,15,24,3
12748,3,1,1,2,39.666666666666664,43,38,5,24,1
12749,7,2,4,7,37.857142857142854,57,28,29,29,0
12750,24,2,4,21,51.708333333333336,72,28,44,29,2
12751,2,2,2,2,33.0,38,28,10,29,1
12752,1,1,1,1,62.0,62,62,0,29,3
12753,4,2,2,4,46.5,67,38,29,24,0
12754,5,2,2,5,38.8,62,23,39,29,0
12755,9,3,2,9,33.44444444444444,52,23,29,29,0
12756,19,5,4,16,44.526315789473685,62,28,34,29,2
12757,3,2,1,3,34.666666666666664,48,28,20,29,1
12758,30,1,2,28,40.766666666666666,82,23,59,29,2
12759,1,1,1,1,52.0,52,52,0,29,3
12760,5,4,2,5,45.6,57,33,24,29,0
12761,1,1,1,1,62.0,62,62,0,24,3
12762,5,3,2,5,40.8,52,28,24,29,0
12763,2,1,1,2,64.5,67,62,5,9,3
12764,2,2,2,2,40.0,60,20,40,29,0
12765,4,1,2,4,53.5,67,33,34,29,0
12766,9,3,3,9,43.0,67,18,49,29,0
12767,1,1,1,1,57.0,57,57,0,29,3
12768,4,1,1,4,52.25,62,38,24,29,3
12769,1,1,1,1,52.0,52,52,0,29,3
12770,8,3,2,6,46.25,62,33,29,29,0
12771,2,1,2,2,57.5,67,48,19,29,3
12772,2,1,1,2,52.0,52,52,0,29,3
12773,3,2,1,3,65.33333333333333,67,62,5,29,3
12774,6,3,3,6,40.0,55,28,27,29,0
12775,15,3,2,10,47.2,57,38,19,29,0
12776,5,1,3,3,44.6,52,38,14,29,0
12777,30,4,3,21,42.63333333333333,62,28,34,29,2
12778,2,1,1,2,45.0,52,38,14,29,1
12779,16,4,3,16,41.875,72,23,49,29,2
12780,1,1,1,1,57.0,57,57,0,29,3
12781,1,1,1,1,38.0,38,38,0,29,1
12782,17,2,4,16,49.88235294117647,67,33,34,29,0
12783,1,1,1,1,23.0,23,23,0,29,1
12784,32,4,3,20,35.5,62,23,39,29,2
12785,7,2,3,6,40.57142857142857,62,23,39,29,0
12786,2,1,1,2,40.5,43,38,5,29,1
12787,2,1,1,2,47.5,57,38,19,29,3
12788,11,2,4,10,47.27272727272727,67,38,29,29,0
12789,10,2,2,8,41.7,57,33,24,29,0
12790,2,1,1,2,45.0,62,28,34,29,0
12791,13,3,2,13,45.84615384615385,67,26,41,29,0
12792,1,1,1,1,33.0,33,33,0,29,1
12793,4,2,1,4,45.0,52,38,14,29,1
12794,1,1,1,1,38.0,38,38,0,44,1
12795,2,1,1,2,57.0,57,57,0,29,3
12796,9,1,1,3,34.666666666666664,48,33,15,29,1
12797,1,1,1,1,48.0,48,48,0,29,3
12798,4,2,2,4,41.25,57,23,34,29,0
12799,1,1,1,1,28.0,28,28,0,29,1
12800,1,1,1,1,43.0,43,43,0,29,1
12801,6,1,1,6,57.0,82,33,49,29,0
12802,41,4,3,38,41.51219512195122,67,23,44,29,2
12803,2,1,1,2,62.0,62,62,0,29,3
12804,1,1,1,1,38.0,38,38,0,29,1
12805,1,1,1,1,38.0,38,38,0,29,1
12806,1,1,1,1,57.0,57,57,0,29,3
12807,3,2,1,3,39.666666666666664,48,33,15,29,1
12808,1,1,1,1,38.0,38,38,0,29,1
12809,3,2,3,3,38.333333333333336,52,20,32,29,0
12810,2,1,1,2,64.5,67,62,5,44,3
12811,9,1,2,9,45.44444444444444,62,28,34,29,0
12812,5,1,1,5,50.4,67,38,29,29,3
12813,3,2,1,3,29.666666666666668,33,28,5,29,1
12814,3,2,1,2,39.333333333333336,52,33,19,29,1
12815,2,1,1,2,35.5,38,33,5,29,1
12816,1,1,1,1,57.0,57,57,0,29,3
12817,1,1,1,1,33.0,33,33,0,29,1
12818,8,2,1,8,48.625,72,38,34,29,0
12819,3,2,3,3,34.666666666666664,38,28,10,29,1
12820,1,1,1,1,57.0,57,57,0,29,3
12821,6,1,3,6,43.5,62,28,34,29,0
12822,6,1,3,6,45.166666666666664,67,28,39,29,0
12823,2,1,1,2,45.0,57,33,24,29,1
12824,20,4,4,19,44.05,62,28,34,29,2
12825,3,1,2,3,46.0,62,38,24,29,0
12826,16,4,4,16,36.1875,55,28,27,29,2
12827,4,1,1,4,42.75,52,38,14,29,1
12828,9,2,1,9,51.22222222222222,62,38,24,29,0
12829,3,2,1,3,57.0,62,52,10,29,3
12830,12,2,2,12,42.0,62,23,39,29,0
12831,2,2,1,2,35.5,43,28,15,29,1
12832,11,2,4,11,42.0,60,28,32,29,0
12833,4,2,2,4,50.75,60,43,17,29,3
12834,9,1,3,9,47.55555555555556,62,33,29,29,0
12835,5,2,1,5,36.6,48,26,22,29,1
12836,5,1,1,4,48.8,82,38,44,29,0
12837,3,3,2,3,44.666666666666664,57,20,37,29,0
12838,9,1,2,8,49.111111111111114,62,33,29,29,0
12839,1,1,1,1,67.0,67,67,0,29,3
12840,1,1,1,1,38.0,38,38,0,29,1
12841,10,2,2,5,39.4,62,33,29,46,0
12842,1,1,1,1,62.0,62,62,0,29,3
12843,5,2,1,5,49.6,67,38,29,29,0
12844,2,1,1,2,52.0,52,52,0,29,3
12845,6,2,2,6,52.5,67,33,34,29,0
12846,1,1,1,1,48.0,48,48,0,9,3
12847,6,2,2,5,52.5,62,38,24,29,0
12848,2,1,1,2,45.5,48,43,5,29,3
12849,3,3,2,3,49.333333333333336,57,43,14,9,3
12850,1,1,1,1,57.0,57,57,0,29,3
